price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Scored Labels
785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,98112,47.6287,-122.3,1640,4560,710922.5311510536
285000.0,3,1.5,1400,7582,1.0,0,0,3,7,1400,0,1956,0,98148,47.4536,-122.33,1280,7872,265421.43553463323
289950.0,3,2.0,1670,7757,1.0,0,0,3,8,1670,0,1992,0,98030,47.3802,-122.207,2290,7859,357609.9367083262
334950.0,3,2.5,1620,2930,2.0,0,0,3,8,1620,0,2002,0,98058,47.4491,-122.12,1900,2943,347646.78123446705
896000.0,4,1.75,2660,3520,2.0,0,0,4,8,2080,580,1917,0,98115,47.6743,-122.308,2100,4080,847733.2489583133
715000.0,3,2.5,2770,39529,2.0,0,0,3,9,2770,0,1987,0,98053,47.6495,-122.042,3010,35435,816033.1358373774
475000.0,3,1.75,1320,7840,1.0,0,0,3,8,1320,0,1966,0,98007,47.6024,-122.143,2050,7644,478595.01582512166
310000.0,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,2003,0,98133,47.7337,-122.343,1370,1608,341378.96844010695
350000.0,3,2.0,1380,3600,3.0,0,0,3,8,1380,0,2015,0,98122,47.6074,-122.305,1480,3600,344912.29777559394
480000.0,2,1.0,1060,3040,1.0,0,0,3,7,860,200,1924,0,98103,47.6725,-122.329,1470,3814,460188.26335811114
287000.0,3,2.25,1370,6000,2.0,0,0,4,7,1370,0,1992,0,98038,47.3484,-122.033,1370,6200,166867.31635318638
750000.0,3,1.75,1590,8285,1.0,0,0,4,8,1590,0,1956,0,98004,47.5855,-122.194,1970,8970,580703.7883109631
515000.0,4,2.5,1850,9248,2.0,0,0,3,8,1850,0,1997,0,98028,47.735,-122.244,2080,8711,581841.2707552477
365000.0,2,1.5,790,1123,2.0,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,1281,316876.57606138906
405600.0,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000,726513.6204466933
230000.0,2,1.75,1910,3376,2.0,0,0,3,8,1910,0,1980,0,98038,47.3733,-122.057,1470,3623,404917.1887591295
900000.0,6,2.75,2300,24773,1.5,0,0,4,9,2300,0,1950,1985,98040,47.5833,-122.242,2720,11740,800329.6157195097
622000.0,3,2.5,1950,7481,2.0,0,0,3,8,1950,0,1987,0,98027,47.564,-122.091,1980,8479,525934.9123730155
665000.0,3,2.0,1940,5820,1.5,0,0,5,7,1150,790,1944,0,98107,47.6638,-122.362,990,3880,596540.0718739288
315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,492189.0641272807
215000.0,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,2004,0,98106,47.534,-122.364,1560,1314,216200.76794389542
635000.0,5,2.75,3110,6621,2.0,0,0,3,9,3110,0,2006,0,98065,47.543,-121.888,3550,7953,680278.0057861394
386000.0,5,2.5,2740,12413,2.0,0,0,3,7,2740,0,1990,0,98031,47.4199,-122.183,1900,7416,418809.8104006696
265000.0,3,2.25,1510,6071,1.0,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.077,1510,7271,210873.93373895914
382450.0,3,2.5,2220,20531,2.0,0,0,3,8,2220,0,1998,0,98001,47.2864,-122.264,2420,19249,440353.7565789232
749000.0,4,2.5,2930,18199,2.0,0,0,3,9,2930,0,1998,0,98075,47.5937,-122.047,2930,33976,730338.2374113848
280000.0,3,2.25,1810,7630,1.0,0,0,4,7,1810,0,1959,0,98056,47.497,-122.18,1830,7594,447214.6189838075
935000.0,4,3.0,3680,7105,2.0,0,2,3,10,2890,790,2008,0,98115,47.6956,-122.311,1580,6815,1110482.7601980842
440000.0,4,2.5,2250,7526,2.0,0,0,3,8,2250,0,1989,0,98059,47.5123,-122.15,1980,7526,502100.57524350705
399000.0,3,3.0,1520,1884,3.0,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939,483181.0048595859
249900.0,3,2.5,1630,7700,1.0,0,0,3,7,1120,510,1978,0,98031,47.3876,-122.211,1640,8160,282403.4337198298
333000.0,4,2.5,2623,7184,2.0,0,0,3,8,2623,0,2012,0,98092,47.259,-122.202,2010,4939,352018.5620457629
1222500.0,4,3.5,4910,9444,1.5,0,0,3,11,3110,1800,2007,0,98074,47.6502,-122.066,4560,11063,1325418.8122717072
597000.0,4,2.5,2280,2432,2.0,0,0,5,8,1520,760,1921,0,98103,47.6605,-122.355,1690,2099,820363.7457303401
329000.0,4,2.5,1600,6765,1.0,0,0,3,7,830,770,1947,2011,98106,47.5469,-122.365,1600,8942,435840.45537244075
215000.0,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,98001,47.3378,-122.262,1500,5952,174327.88846428297
370000.0,4,2.0,2020,8100,1.5,0,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,1840,8680,575235.5330792832
315275.0,3,1.75,1440,8040,1.0,0,0,3,7,960,480,1951,0,98125,47.7128,-122.306,1500,8040,448665.13414307917
245000.0,3,2.5,1770,6187,2.0,0,0,3,7,1770,0,1992,0,98031,47.4034,-122.189,1650,7200,298163.70793409913
500000.0,3,2.25,1420,983,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280,434468.37622210535
280000.0,4,2.25,1990,7350,1.0,0,0,4,8,1180,810,1978,0,98003,47.3258,-122.328,2030,7210,429829.38571828057
339100.0,4,2.5,2350,10655,2.0,0,0,3,8,2350,0,1992,0,98092,47.3284,-122.171,2210,7028,395330.6275343819
353000.0,3,1.75,1260,11775,1.0,0,0,5,6,1260,0,1942,0,98108,47.5501,-122.296,1270,5480,318081.3067917767
335000.0,3,1.0,1020,10200,1.0,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348,1170,8188,396065.81351954024
780500.0,5,1.0,1760,4264,2.0,0,0,3,8,1760,0,1902,0,98112,47.6246,-122.312,2130,4264,623258.3855981935
1387000.0,4,4.5,4490,24767,2.0,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700,1422123.8906692038
279000.0,3,2.5,1450,4106,2.0,0,0,3,7,1450,0,2011,0,98038,47.3655,-122.019,2000,4000,137714.71007217618
539950.0,3,2.25,1860,1558,3.0,0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456,524154.90694488527
785000.0,4,2.25,3200,53357,2.0,0,0,4,9,3200,0,1972,0,98077,47.755,-122.035,2650,54014,946253.035538256
234950.0,4,2.0,1450,7560,1.0,0,0,3,7,1450,0,1967,0,98001,47.3375,-122.276,1430,7560,233374.94307870266
270000.0,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.3352,-122.052,2010,5250,186077.05152279092
560000.0,3,2.5,1960,9686,1.0,0,0,3,8,1460,500,1989,0,98074,47.6339,-122.026,1960,8254,501662.9732741808
205000.0,3,1.75,1420,6980,1.0,0,0,5,7,820,600,1980,0,98023,47.2873,-122.367,1470,7319,235397.62464552687
325000.0,2,2.25,1230,1058,2.0,0,0,3,7,1160,70,2008,0,98027,47.5325,-122.073,1240,817,229358.33944695652
695000.0,4,2.5,2790,6540,2.0,0,0,3,9,2790,0,1999,0,98074,47.6087,-122.016,2790,6270,711131.6976562085
540000.0,2,1.0,1170,4750,1.0,0,0,3,6,1170,0,1903,0,98107,47.6729,-122.378,1170,2023,445537.85753376293
325000.0,3,2.5,1580,4698,2.0,0,0,3,7,1580,0,1998,0,98038,47.3539,-122.025,2070,4698,191198.7771370603
540000.0,3,1.0,1050,4160,1.0,0,0,4,7,1050,0,1925,0,98115,47.6756,-122.3,1580,3680,444463.35536655376
479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,2001,0,98038,47.3883,-122.035,2410,6139,455569.131438734
389700.0,3,2.5,1720,3581,2.0,0,0,3,7,1720,0,2011,0,98053,47.6861,-122.013,1720,3600,360166.14481293084
365000.0,3,2.25,2290,7350,2.0,0,0,3,8,2290,0,1988,0,98058,47.429,-122.162,2170,7529,496900.0911646531
355000.0,2,1.75,1620,3640,1.0,0,0,3,7,900,720,1929,0,98108,47.543,-122.299,1590,5538,477779.6840874428
407000.0,2,2.5,1700,6635,2.0,0,0,4,8,1700,0,1976,0,98052,47.6655,-122.13,1700,6635,622913.8871707596
383000.0,4,2.5,2640,8055,2.0,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,8055,494880.0374393794
429000.0,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,498330.4421883194
275000.0,2,1.0,830,5610,1.0,0,0,3,6,830,0,1922,0,98126,47.5674,-122.367,1310,2793,262396.3496691183
1690000.0,3,3.25,5290,224442,2.0,0,0,4,11,4540,750,1988,0,98053,47.6671,-122.051,3750,84936,1529548.8474428304
1700000.0,5,3.5,5850,22885,2.0,0,2,4,11,4670,1180,1978,0,98004,47.606,-122.211,3240,19020,1700155.4132793946
390000.0,3,1.75,1435,8960,1.0,0,0,4,8,1435,0,1969,0,98058,47.4525,-122.149,2030,9450,401423.2861814094
830000.0,5,2.25,2780,10192,2.0,0,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900,812106.5220014175
415000.0,2,1.0,1470,6000,1.0,0,0,3,6,900,570,1944,0,98199,47.6527,-122.386,1670,6000,323814.1110309317
437500.0,4,2.5,2680,7513,2.0,0,0,3,8,2680,0,1998,0,98059,47.4956,-122.161,2640,7243,564626.1067365789
713500.0,3,2.0,1720,4200,2.0,0,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200,740403.447605668
659950.0,5,3.0,3010,7357,2.0,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050,801832.5639628487
370000.0,4,2.5,2531,6843,2.0,0,0,3,8,2531,0,2013,0,98030,47.385,-122.189,2604,6238,454073.9388163986
669950.0,3,3.0,2330,1944,2.5,0,0,3,8,1950,380,2014,0,98027,47.5446,-122.016,2290,1407,517032.4729743963
235000.0,3,2.0,1110,8724,1.0,0,0,4,7,1110,0,1990,0,98002,47.3056,-122.206,1390,7750,140594.2523658498
740000.0,5,2.75,3050,7520,2.0,0,0,3,8,3050,0,2014,0,98056,47.5245,-122.184,2180,10800,572628.2229105372
257000.0,3,2.25,1730,9516,1.0,0,0,3,8,1180,550,1978,0,98030,47.3823,-122.166,1870,8165,380315.9350337791
340000.0,2,1.5,1160,1438,2.0,0,0,3,7,1160,0,2001,0,98144,47.5917,-122.295,1220,1740,224551.7412244702
1274950.0,4,2.75,3820,8850,2.0,0,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,2330,12000,1035993.0061987838
615000.0,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,35124,1353026.570623971
349000.0,4,2.5,2280,4096,2.0,0,0,3,7,2280,0,2003,0,98056,47.4834,-122.182,2280,3600,373028.61578696
585000.0,4,1.75,2470,131790,2.0,0,2,3,8,2470,0,1937,0,98070,47.4421,-122.444,1470,92747,741995.4928480763
380000.0,3,2.5,2150,25705,1.5,0,0,3,6,2150,0,1980,2009,98058,47.4514,-122.089,1850,20160,327952.0145885203
478000.0,2,2.0,1200,1867,1.0,0,0,3,7,600,600,1924,1998,98109,47.627,-122.345,1790,2221,531774.8186154511
432500.0,3,2.5,1340,8867,2.0,0,0,3,8,1340,0,1984,0,98125,47.724,-122.327,1630,7287,508477.96139315655
360000.0,4,2.5,2210,17715,2.0,0,0,3,8,2210,0,1997,0,98030,47.3818,-122.2,2210,16907,426540.26301557256
850000.0,4,2.75,3320,5559,2.0,0,0,3,9,3320,0,2012,0,98075,47.5607,-122.031,3400,6854,771088.0387872817
623000.0,4,2.75,2300,12633,2.0,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246,670087.8114010602
362000.0,5,3.0,1810,3000,2.0,0,0,3,7,1810,0,1998,0,98118,47.5622,-122.291,1670,3000,306385.1905368859
325000.0,3,2.25,1352,1694,3.0,0,0,3,8,1352,0,2007,0,98125,47.7265,-122.315,1439,1387,442128.8232448746
359000.0,3,3.0,1320,1071,2.0,0,0,3,7,1080,240,2003,0,98144,47.5942,-122.296,1780,7715,278369.3896596726
1462500.0,5,3.25,3840,4800,3.0,0,3,3,10,2750,1090,2008,0,98144,47.5929,-122.29,2060,4800,1095548.5236745272
300000.0,3,1.0,1300,20812,1.0,0,0,3,6,1300,0,1927,0,98106,47.5435,-122.359,1210,17340,285265.72593270044
152000.0,3,1.75,1070,7754,1.0,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740,154978.6187222373
365000.0,2,1.75,1270,7500,1.0,0,0,4,7,1270,0,1982,0,98074,47.6186,-122.063,1280,7500,329715.4122979066
264000.0,1,1.0,710,4725,1.0,0,0,3,6,710,0,1939,0,98133,47.7328,-122.34,900,5250,310164.121612282
290000.0,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.091,2480,40500,423642.76774896926
284000.0,4,2.5,1830,6360,2.0,0,0,3,8,1830,0,1994,0,98031,47.4184,-122.18,1830,6596,376295.80238231143
485000.0,3,2.25,1570,8111,2.0,0,0,3,8,1570,0,1984,0,98074,47.6324,-122.028,1990,7875,457481.83521246735
749950.0,4,2.75,3110,35235,2.0,0,0,4,9,3110,0,1983,0,98072,47.7355,-122.095,2790,35445,934055.423192669
562200.0,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.392,1810,5250,595110.8938900218
123000.0,2,1.0,1050,6600,1.5,0,0,3,6,1050,0,1964,0,98168,47.4828,-122.324,1330,6600,110750.85512519069
250000.0,5,1.75,2190,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,484894.84341749
699000.0,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,639438.8345811801
499950.0,3,1.5,1350,9315,1.0,0,0,3,7,1350,0,1968,0,98052,47.6587,-122.124,1840,9920,369358.2583367644
685000.0,3,2.5,2370,4950,2.0,0,0,3,8,2370,0,2003,0,98029,47.5465,-122.013,2230,4950,537898.8326061087
621000.0,4,2.75,1950,6930,1.0,0,2,4,7,1250,700,1960,0,98008,47.616,-122.113,1950,8560,625889.023959523
200000.0,3,1.0,2120,31564,1.0,0,0,3,7,1220,900,1942,0,98168,47.4938,-122.298,1790,11571,403686.16210547695
612000.0,3,3.0,1740,3700,1.0,0,0,3,7,1740,0,1982,0,98122,47.6102,-122.309,1830,2480,437357.95277071535
383000.0,4,2.0,1830,21183,1.0,0,0,4,7,1060,770,1966,0,98059,47.4826,-122.128,1950,6120,345674.26842609374
570000.0,4,3.0,2710,217800,2.5,0,0,3,9,2710,0,2006,0,98022,47.2411,-121.932,2710,217800,436965.2857477153
189000.0,3,1.0,1010,7560,1.0,0,0,3,6,1010,0,1958,0,98058,47.4497,-122.176,1170,7560,84034.9538180487
496500.0,4,2.5,2250,14440,1.0,0,0,3,7,1550,700,1967,0,98027,47.5221,-122.045,2090,11400,437162.07517010253
263000.0,3,1.5,1300,7885,1.0,0,0,3,7,1300,0,1968,0,98055,47.4556,-122.209,1840,7600,256901.01732681156
325000.0,2,2.25,1550,2285,2.0,0,0,3,8,1550,0,2007,0,98106,47.5398,-122.369,1550,2135,421023.85794406675
530000.0,5,2.0,3020,6000,1.5,0,0,5,7,1860,1160,1925,0,98126,47.5207,-122.378,1380,6000,671612.8942191201
442500.0,2,2.25,1510,7280,2.0,0,0,3,7,1510,0,1987,0,98074,47.6264,-122.058,1510,8120,368442.69541032566
246500.0,3,2.5,1620,7686,2.0,0,0,3,7,1620,0,1989,0,98038,47.3613,-122.053,1370,7686,213847.1878561374
670000.0,3,1.0,1600,16868,1.0,0,1,3,7,990,610,1946,0,98040,47.5872,-122.241,2600,12735,495934.59540088754
665000.0,3,1.0,1650,5102,1.0,0,0,4,8,1300,350,1953,0,98199,47.6524,-122.404,1440,5102,522930.1339366125
740000.0,4,2.75,2890,4000,1.5,0,0,4,9,2190,700,1931,0,98109,47.6419,-122.351,2280,4000,981081.8223638312
700000.0,4,1.0,1980,4560,1.5,0,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245,573586.2775911508
247000.0,5,2.0,1590,9350,1.0,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210,277598.61183745496
1680000.0,5,3.5,5170,7197,3.0,1,4,3,11,3520,1650,1998,0,98155,47.7561,-122.271,3020,12880,2161123.4473027857
550000.0,3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2003,0,98053,47.6825,-122.038,2290,4080,513321.1583646821
650000.0,4,2.75,1910,16532,1.0,0,0,4,7,1420,490,1940,0,98117,47.6952,-122.39,2300,8250,626119.0344188331
350000.0,3,1.0,1250,9786,1.0,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621,410464.16615567217
467500.0,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,0,98125,47.7139,-122.288,1670,8012,517730.4854989395
240000.0,3,2.25,1410,7290,1.0,0,0,3,7,940,470,1980,0,98118,47.5396,-122.274,1550,7375,282792.5415148232
445000.0,3,2.5,2790,16173,2.0,0,0,3,10,2790,0,1988,0,98023,47.3043,-122.343,2890,11632,793774.8307184275
477500.0,2,2.0,2090,6000,2.0,0,1,3,7,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400,759254.4668300609
802000.0,4,2.25,2130,8734,2.0,0,2,4,8,2130,0,1961,0,98006,47.5672,-122.161,2550,8800,758979.3708664459
353000.0,4,1.5,1100,9600,1.0,0,0,4,6,1100,0,1960,0,98033,47.7,-122.175,1100,9630,266069.36067256413
440000.0,3,1.5,1270,1443,3.0,0,0,3,8,1270,0,2007,0,98115,47.699,-122.317,1270,1413,382208.47118418454
610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,1907,0,98109,47.6376,-122.353,1440,3400,577393.3679119777
204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,1971,0,98010,47.3105,-122.021,1580,7405,3296.040072134114
470000.0,3,2.5,2000,8424,1.0,0,0,4,7,1300,700,1968,0,98034,47.7089,-122.201,2110,8400,595934.9421386932
307000.0,3,1.75,1410,16105,1.0,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615,339177.31396953715
687000.0,4,3.25,4400,186846,2.0,0,0,4,9,4400,0,1993,0,98022,47.1593,-121.957,2280,186846,761091.9329276577
180000.0,3,1.0,870,5330,1.0,0,0,3,6,870,0,1969,2014,98042,47.369,-122.077,840,5200,-1559.1468856300926
279500.0,3,1.5,1200,8040,1.0,0,0,4,7,1200,0,1959,0,98146,47.4901,-122.341,1450,9315,278227.6440805205
249950.0,3,1.75,1320,10454,1.0,0,0,4,7,1320,0,1968,0,98002,47.2844,-122.216,1680,10183,222179.6812441534
760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,1977,0,98072,47.7506,-122.122,3930,36136,830380.1626366217
675000.0,3,2.5,2550,4954,1.5,0,0,4,7,1850,700,1924,0,98144,47.5758,-122.287,1700,4954,682558.4240187547
400000.0,3,1.5,1950,4473,1.0,0,0,4,6,1530,420,1914,0,98034,47.7094,-122.228,2670,14256,617314.2823699842
425000.0,3,2.5,2670,13218,1.0,0,0,4,10,2670,0,1988,0,98042,47.3683,-122.153,1960,13130,754708.8861323021
1900000.0,5,4.5,5160,44315,2.0,0,0,3,12,5160,0,1996,0,98005,47.6568,-122.154,4760,44315,1616986.6798873055
845000.0,5,2.0,1720,9972,1.0,0,0,4,8,1720,0,1951,0,98004,47.6368,-122.218,2700,9023,608257.4681699927
431000.0,3,2.25,2360,14950,1.0,0,0,4,9,2360,0,1978,0,98042,47.3856,-122.158,2720,14388,648411.9428954719
438750.0,3,1.75,1610,6480,1.0,0,0,4,7,1610,0,1947,0,98125,47.7137,-122.307,1230,8040,525360.4252144233
637000.0,4,2.5,2120,15000,2.0,0,0,4,8,2120,0,1983,0,98052,47.7159,-122.1,2170,15000,639299.216291393
1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,1977,0,98027,47.5645,-122.082,3080,11081,845287.526780524
249950.0,3,2.0,1550,15040,1.0,0,0,4,6,1550,0,1958,0,98059,47.4873,-122.099,1510,41416,250375.5310101835
249000.0,3,1.5,1070,5150,1.0,0,0,4,6,1070,0,1940,0,98106,47.5335,-122.349,1020,4800,247519.59081127716
220000.0,3,1.0,1130,12519,1.0,0,0,3,7,1130,0,1958,0,98056,47.4965,-122.176,1460,12507,238209.53380568244
285000.0,4,3.5,2770,10505,2.0,0,0,3,8,2770,0,1940,2015,98133,47.7412,-122.355,1760,10505,934808.6904302303
333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,1630,10007,469337.7130564267
443000.0,4,3.0,2620,35124,2.0,0,0,3,9,2620,0,1987,0,98092,47.3067,-122.116,2920,35807,560073.687547736
425000.0,2,1.0,1160,17700,1.0,0,0,3,7,1160,0,1947,0,98133,47.7244,-122.331,1440,9000,437385.79433221987
1000750.0,3,2.75,3070,10739,2.0,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,11913,1032030.0365177967
400000.0,2,1.0,980,2130,1.0,0,0,4,6,860,120,1918,0,98117,47.6769,-122.366,980,2800,384538.3209458344
360000.0,3,2.5,2150,14092,2.0,0,0,3,8,2150,0,1991,0,98058,47.4621,-122.129,2400,10699,492235.6531345978
500000.0,5,3.0,2920,11440,2.0,0,0,3,8,2920,0,2003,0,98133,47.7607,-122.354,1720,9348,712555.6036204867
600000.0,4,1.5,1770,6014,1.5,0,0,4,7,1240,530,1946,0,98116,47.5773,-122.393,1740,6014,452916.55941661657
411000.0,4,2.75,2500,5257,2.0,0,0,3,8,2500,0,1966,0,98118,47.5293,-122.287,1660,5970,616745.1593741422
710000.0,4,2.5,2630,8580,1.0,0,0,4,9,1700,930,1977,0,98005,47.5916,-122.166,2430,10240,782356.3554876413
510000.0,3,1.75,1920,43560,1.0,0,0,4,7,1340,580,1962,0,98074,47.6052,-122.044,2540,58806,448891.4971504295
820000.0,4,2.75,3540,13515,2.0,0,0,3,10,3540,0,1998,0,98075,47.5945,-121.982,3540,11538,957273.5735672809
350000.0,3,1.75,1740,29597,1.0,0,0,4,7,1740,0,1965,0,98059,47.481,-122.115,1560,20741,364159.3502000589
1575000.0,5,3.75,4220,9240,2.0,0,2,5,11,3420,800,1991,0,98040,47.5895,-122.229,3380,9240,1403597.47686302
436000.0,4,2.5,2495,5751,2.0,0,0,3,7,2495,0,2002,0,98019,47.7243,-121.957,2490,6300,533970.0254776549
245000.0,3,2.25,1350,6775,1.0,0,0,3,7,930,420,1981,0,98032,47.3593,-122.289,1460,7210,212122.90794939583
415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1952,0,98125,47.7293,-122.29,1480,8146,470038.47143278527
349950.0,2,3.25,1570,2031,2.0,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,455553.5313533036
504750.0,3,2.5,2490,21937,2.0,0,0,3,8,2490,0,1993,0,98014,47.6442,-121.898,2450,21937,628573.9677012836
490000.0,2,1.75,1670,4200,2.0,0,0,3,7,1670,0,1912,0,98116,47.5862,-122.387,1340,2875,595502.2069685848
356200.0,3,2.0,1690,10062,1.0,0,2,5,7,940,750,1928,0,98178,47.5102,-122.241,2390,6650,578943.0874788917
1444000.0,4,2.75,2660,9547,1.0,0,1,3,8,1930,730,1968,2006,98004,47.616,-122.218,2410,10001,819668.4166896158
530000.0,4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,464701.5508789221
2230000.0,3,3.0,3620,28064,2.0,1,4,5,10,2370,1250,1977,0,98136,47.5516,-122.398,2550,34713,1853624.9390704185
1450000.0,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,98004,47.6141,-122.212,3060,11275,940482.2407402344
1195000.0,4,3.5,3960,6654,2.0,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,6400,1040842.8269376404
475000.0,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,1972,0,98034,47.7161,-122.17,1740,7350,567616.9284832778
357000.0,3,1.75,2400,14012,1.0,0,0,3,9,2400,0,1971,0,98003,47.3371,-122.325,2800,13988,657072.4498825533
642000.0,4,2.5,2560,8780,2.0,0,0,3,9,2560,0,1992,0,98029,47.5717,-121.991,2780,8357,685172.1581642904
399000.0,4,2.5,2100,7355,1.0,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200,472192.3680458801
307000.0,3,1.0,770,6552,1.0,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,105347.01585788128
1218000.0,4,2.75,3670,15400,2.0,0,3,4,10,3670,0,1986,0,98006,47.5581,-122.156,3370,13300,1251784.1754976972
306000.0,2,1.0,780,13500,1.0,0,0,4,7,780,0,1946,1989,98077,47.7383,-122.074,2200,67518,415928.6940437476
175000.0,4,1.0,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900,112987.39989731414
875000.0,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,0,98075,47.5836,-122.074,3180,15541,949650.915719912
859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111,811010.8966803696
215000.0,3,1.0,1160,10384,1.0,0,0,4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880,37022.583725703356
680000.0,3,2.5,2120,3600,2.0,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592,666123.2544172368
620000.0,3,2.5,1776,1248,3.0,0,0,3,8,1604,172,2006,0,98103,47.6539,-122.352,1780,1248,511065.1516668366
260000.0,4,2.5,1990,6671,2.0,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,6566,298274.4768042993
385000.0,4,2.5,2050,5276,2.0,0,0,3,7,2050,0,2006,0,98059,47.491,-122.15,2480,5447,324530.90298564546
550000.0,4,1.75,2480,14782,1.0,0,3,3,8,1460,1020,1958,0,98155,47.7646,-122.271,2910,10800,865888.5552274472
960000.0,3,1.75,2460,4800,1.0,0,0,4,7,1230,1230,1938,0,98112,47.6343,-122.282,2860,4800,660502.1444341863
435000.0,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023,2450,5130,613423.0105342689
255000.0,3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,220767.73581634508
335950.0,2,1.5,800,5192,1.0,0,0,5,7,800,0,1951,0,98146,47.5119,-122.386,1190,5320,309253.6748949111
343000.0,3,2.5,1270,2509,2.0,0,0,3,8,1270,0,2004,0,98106,47.5357,-122.365,1420,2206,345638.7353561993
433000.0,4,1.75,1830,9600,1.0,0,0,4,7,1010,820,1966,0,98006,47.5728,-122.125,1910,11100,411920.7343895214
724950.0,4,2.0,2270,5760,2.0,0,0,4,8,2270,0,1909,0,98116,47.5809,-122.39,1420,5760,770858.7770438782
555000.0,2,1.5,1190,1361,2.0,0,0,3,8,1190,0,2007,0,98122,47.6161,-122.302,1280,3360,340828.9363850991
386500.0,2,1.5,1280,11071,1.0,0,0,3,7,850,430,1984,0,98074,47.6351,-122.033,1280,10879,277978.6804606195
625000.0,5,2.5,2990,15085,2.0,0,0,3,9,2990,0,2007,0,98011,47.746,-122.218,3150,13076,856784.1051643539
